estrutura-linguagem tempo tamanho_da_entrada
ArrayList-java 1886 86464
ArrayList-java 1466 26630
ArrayList-java 1467 47185
ArrayList-java 1397 13481
ArrayList-java 1955 75658
ArrayList-java 1955 62770
ArrayList-java 1955 90622
ArrayList-java 1466 23759
ArrayList-java 1397 19695
ArrayList-java 2305 94215
ArrayList-java 2305 88018
ArrayList-java 1886 42636
ArrayList-java 1886 64866
ArrayList-java 1467 28435
ArrayList-java 1886 55827
ArrayList-java 1956 65188
ArrayList-java 1955 92971
ArrayList-java 1956 74008
ArrayList-java 1955 88465
ArrayList-java 1886 54022
ArrayList-java 1885 45255
ArrayList-java 1397 27565
ArrayList-java 1886 60816
ArrayList-java 1886 93576
ArrayList-java 1397 11371
ArrayList-java 1466 13752
ArrayList-java 1467 35536
ArrayList-java 1466 30599
ArrayList-java 1955 79400
ArrayList-java 1886 77201
ArrayList-java 1955 90727
ArrayList-java 1955 83174
ArrayList-java 1885 57010
ArrayList-java 1886 66911
ArrayList-java 1397 17050
ArrayList-java 1397 19909
ArrayList-java 1886 46696
ArrayList-java 1885 71990
ArrayList-java 1886 54824
ArrayList-java 1955 73902
ArrayList-java 1886 89143
ArrayList-java 1955 74814
ArrayList-java 1397 25506
ArrayList-java 1466 38859
ArrayList-java 1886 97903
ArrayList-java 1886 69259
ArrayList-java 1885 82115
ArrayList-java 1466 35230
ArrayList-java 1466 34531
ArrayList-java 1886 57939
ArrayList-java 1397 11293
ArrayList-java 1886 59174
ArrayList-java 1886 44809
ArrayList-java 1397 19596
ArrayList-java 1397 12641
ArrayList-java 1397 34252
ArrayList-java 1466 16854
ArrayList-java 1397 24994
ArrayList-java 1886 57637
ArrayList-java 1886 49964
ArrayList-java 1397 18336
ArrayList-java 1886 67487
ArrayList-java 1467 38554
ArrayList-java 1886 82210
ArrayList-java 1886 79605
ArrayList-java 1886 75070
ArrayList-java 1886 98639
ArrayList-java 1956 96343
ArrayList-java 1956 94665
ArrayList-java 1886 72862
ArrayList-java 1467 45498
ArrayList-java 1885 54775
ArrayList-java 1466 34622
ArrayList-java 1466 30512
ArrayList-java 1886 70163
ArrayList-java 1397 24257
ArrayList-java 1886 53931
ArrayList-java 1885 58441
ArrayList-java 1886 85240
ArrayList-java 1886 61667
ArrayList-java 1886 66069
ArrayList-java 1466 44197
ArrayList-java 1886 71891
ArrayList-java 1886 87111
ArrayList-java 1397 25294
ArrayList-java 1466 24463
ArrayList-java 5168 783646
ArrayList-java 5308 499783
ArrayList-java 3911 179376
ArrayList-java 5797 672449
ArrayList-java 3771 210976
ArrayList-java 4750 684981
ArrayList-java 5797 431687
ArrayList-java 4330 310188
ArrayList-java 3353 515448
ArrayList-java 2375 584910
ArrayList-java 2444 648265
ArrayList-java 2374 239083
ArrayList-java 2375 584539
ArrayList-java 2444 935826
ArrayList-java 2375 578953
ArrayList-java 2375 119453
ArrayList-java 2375 958291
ArrayList-java 2375 411874
ArrayList-java 2375 644360
ArrayList-java 2444 494415
ArrayList-java 2444 926496
ArrayList-java 2444 938708
ArrayList-java 2863 440964
ArrayList-java 2794 810327
ArrayList-java 2793 836902
ArrayList-java 2374 623440
ArrayList-java 2444 875876
ArrayList-java 2375 435465
ArrayList-java 2794 817049
ArrayList-java 2445 736852
ArrayList-java 2445 337421
ArrayList-java 2375 153831
ArrayList-java 2374 256896
ArrayList-java 2445 472112
ArrayList-java 1956 440483
ArrayList-java 2305 761861
ArrayList-java 2375 949696
ArrayList-java 2305 729680
ArrayList-java 1956 278436
ArrayList-java 2375 898903
ArrayList-java 1955 517379
ArrayList-java 2374 321855
ArrayList-java 2304 367958
ArrayList-java 2374 952042
ArrayList-java 1955 424845
ArrayList-java 2375 952604
ArrayList-java 2305 380471
ArrayList-java 2375 541609
ArrayList-java 2374 451639
ArrayList-java 1955 461987
ArrayList-java 1956 746430
ArrayList-java 1956 257414
ArrayList-java 2374 970064
ArrayList-java 2305 239495
ArrayList-java 1956 867082
ArrayList-java 2305 268995
ArrayList-java 2374 322711
ArrayList-java 1955 713398
ArrayList-java 1955 592947
ArrayList-java 1955 276148
ArrayList-java 1956 861650
ArrayList-java 2305 877626
ArrayList-java 1955 428987
ArrayList-java 2305 779273
ArrayList-java 1886 197489
ArrayList-java 1956 353791
ArrayList-java 2444 617377
ArrayList-java 1956 598693
ArrayList-java 2374 499084
ArrayList-java 2305 151561
ArrayList-java 2305 471387
ArrayList-java 2374 792693
ArrayList-java 2375 772589
ArrayList-java 2375 566000
ArrayList-java 2375 127033
ArrayList-java 2375 848497
ArrayList-java 2444 869822
ArrayList-java 2305 667776
ArrayList-java 2304 641404
ArrayList-java 2375 621191
ArrayList-java 2375 651434
ArrayList-java 1956 246927
ArrayList-java 2374 517566
ArrayList-java 2374 354410
ArrayList-java 1956 440089
ArrayList-java 2374 891510
ArrayList-java 1955 162527
ArrayList-java 2375 554055
ArrayList-java 1955 340141
ArrayList-java 1955 920897
ArrayList-java 1956 754181
ArrayList-java 1886 792454
ArrayList-java 2374 634559
ArrayList-java 1955 410337
ArrayList-java 1955 292478
ArrayList-java 2305 546925
ArrayList-java 1956 161669
ArrayList-java 2305 479214
ArrayList-java 2304 876301
ArrayList-java 2374 829655
