estrutura-linguagem tempo tamanho_da_entrada
ArrayList-java 1397 7901
ArrayList-java 1397 7853
ArrayList-java 978 4866
ArrayList-java 1397 9574
ArrayList-java 1397 6559
ArrayList-java 1397 8336
ArrayList-java 978 2864
ArrayList-java 1397 5067
ArrayList-java 1397 8341
ArrayList-java 1397 3621
ArrayList-java 1397 4662
ArrayList-java 1397 4970
ArrayList-java 1397 1065
ArrayList-java 1397 6491
ArrayList-java 1397 9938
ArrayList-java 1955 93486
ArrayList-java 1397 35115
ArrayList-java 1467 80914
ArrayList-java 1397 11465
ArrayList-java 1885 96583
ArrayList-java 1885 95794
ArrayList-java 1886 98000
ArrayList-java 1816 88020
ArrayList-java 1397 28737
ArrayList-java 1397 44850
ArrayList-java 1397 31178
ArrayList-java 1467 57521
ArrayList-java 1467 61864
ArrayList-java 1397 23922
ArrayList-java 1467 86464
ArrayList-java 1397 26630
ArrayList-java 1397 47185
ArrayList-java 1397 13481
ArrayList-java 1885 75658
ArrayList-java 1467 62770
ArrayList-java 1467 90622
ArrayList-java 1397 23759
ArrayList-java 1397 19695
ArrayList-java 1816 94215
ArrayList-java 1886 88018
ArrayList-java 1397 42636
ArrayList-java 1467 64866
ArrayList-java 1397 28435
ArrayList-java 1467 55827
ArrayList-java 1885 65188
ArrayList-java 1816 92971
ArrayList-java 1466 74008
ArrayList-java 1467 88465
ArrayList-java 1467 54022
ArrayList-java 1467 45255
ArrayList-java 1397 27565
ArrayList-java 1886 60816
ArrayList-java 1885 93576
ArrayList-java 978 11371
ArrayList-java 1397 13752
ArrayList-java 1466 35536
ArrayList-java 1397 30599
ArrayList-java 1467 79400
ArrayList-java 1885 77201
ArrayList-java 1467 90727
ArrayList-java 1816 83174
ArrayList-java 1397 57010
ArrayList-java 1467 66911
ArrayList-java 1397 17050
ArrayList-java 1397 19909
ArrayList-java 1397 46696
ArrayList-java 1466 71990
ArrayList-java 1467 54824
ArrayList-java 1885 73902
ArrayList-java 1885 89143
ArrayList-java 1885 74814
ArrayList-java 1397 25506
ArrayList-java 1397 38859
ArrayList-java 1467 97903
ArrayList-java 1467 69259
ArrayList-java 1885 82115
ArrayList-java 1397 35230
ArrayList-java 1397 34531
ArrayList-java 1467 57939
ArrayList-java 1397 11293
ArrayList-java 1467 59174
ArrayList-java 1397 44809
ArrayList-java 1397 19596
ArrayList-java 1397 12641
ArrayList-java 1467 34252
ArrayList-java 1397 16854
ArrayList-java 1397 24994
ArrayList-java 1467 57637
ArrayList-java 1397 49964
ArrayList-java 1397 18336
ArrayList-java 1885 67487
ArrayList-java 1467 38554
ArrayList-java 1467 82210
ArrayList-java 1816 79605
ArrayList-java 1816 75070
ArrayList-java 1885 98639
ArrayList-java 1886 96343
ArrayList-java 1885 94665
ArrayList-java 1467 72862
ArrayList-java 1467 45498
ArrayList-java 1466 54775
ArrayList-java 1397 34622
ArrayList-java 1397 30512
ArrayList-java 1885 70163
ArrayList-java 1397 24257
ArrayList-java 1467 53931
ArrayList-java 1466 58441
ArrayList-java 1467 85240
ArrayList-java 1466 61667
ArrayList-java 1886 66069
ArrayList-java 1467 44197
ArrayList-java 1467 71891
ArrayList-java 1816 87111
ArrayList-java 1397 25294
ArrayList-java 1397 24463
ArrayList-java 1886 783646
ArrayList-java 1885 499783
ArrayList-java 1886 179376
ArrayList-java 1886 672449
ArrayList-java 1816 210976
ArrayList-java 1885 684981
ArrayList-java 1886 431687
ArrayList-java 1956 310188
ArrayList-java 1886 515448
ArrayList-java 1886 584910
ArrayList-java 1885 648265
ArrayList-java 1886 239083
ArrayList-java 1885 584539
ArrayList-java 1886 935826
ArrayList-java 1955 578953
ArrayList-java 1885 119453
ArrayList-java 1886 958291
ArrayList-java 1886 411874
ArrayList-java 1955 644360
ArrayList-java 1886 494415
ArrayList-java 1886 926496
ArrayList-java 1886 938708
ArrayList-java 1885 440964
ArrayList-java 1885 810327
ArrayList-java 1886 836902
ArrayList-java 1886 623440
ArrayList-java 1885 875876
ArrayList-java 1886 435465
ArrayList-java 1886 817049
ArrayList-java 1886 736852
ArrayList-java 1886 337421
ArrayList-java 1886 153831
ArrayList-java 1956 256896
ArrayList-java 1886 472112
ArrayList-java 1886 440483
ArrayList-java 1955 761861
ArrayList-java 1886 949696
ArrayList-java 1886 729680
ArrayList-java 1886 278436
ArrayList-java 1885 898903
ArrayList-java 1886 517379
ArrayList-java 1886 321855
ArrayList-java 1886 367958
ArrayList-java 1886 952042
ArrayList-java 1467 424845
ArrayList-java 1886 952604
ArrayList-java 1886 380471
ArrayList-java 1886 541609
ArrayList-java 1886 451639
ArrayList-java 1886 461987
ArrayList-java 1886 746430
ArrayList-java 1886 257414
ArrayList-java 1886 970064
ArrayList-java 1886 239495
ArrayList-java 1885 867082
ArrayList-java 1886 268995
ArrayList-java 1955 322711
ArrayList-java 1956 713398
ArrayList-java 1886 592947
ArrayList-java 1886 276148
ArrayList-java 1955 861650
ArrayList-java 1886 877626
ArrayList-java 1956 428987
ArrayList-java 1886 779273
ArrayList-java 1886 197489
ArrayList-java 1886 353791
ArrayList-java 1955 617377
ArrayList-java 1885 598693
ArrayList-java 1956 499084
ArrayList-java 1955 151561
ArrayList-java 1885 471387
ArrayList-java 1955 792693
ArrayList-java 1886 772589
ArrayList-java 1886 566000
ArrayList-java 1886 127033
ArrayList-java 1886 848497
ArrayList-java 1886 869822
ArrayList-java 1885 667776
ArrayList-java 1886 641404
ArrayList-java 1886 621191
ArrayList-java 1886 651434
ArrayList-java 1955 246927
ArrayList-java 1886 517566
ArrayList-java 1955 354410
ArrayList-java 1886 440089
ArrayList-java 1886 891510
ArrayList-java 1886 162527
ArrayList-java 1886 554055
ArrayList-java 1956 340141
ArrayList-java 1886 920897
ArrayList-java 1886 754181
ArrayList-java 1886 792454
ArrayList-java 1886 634559
ArrayList-java 1886 410337
ArrayList-java 1955 292478
ArrayList-java 1886 546925
ArrayList-java 1886 161669
ArrayList-java 1886 479214
ArrayList-java 1886 876301
ArrayList-java 1886 829655
