estrutura-linguagem tempo tamanho_da_entrada
ArrayList-java 1886 86464
ArrayList-java 1397 26630
ArrayList-java 1886 47185
ArrayList-java 1396 13481
ArrayList-java 1886 75658
ArrayList-java 1955 62770
ArrayList-java 1956 90622
ArrayList-java 1397 23759
ArrayList-java 1397 19695
ArrayList-java 1956 94215
ArrayList-java 1886 88018
ArrayList-java 1886 42636
ArrayList-java 1886 64866
ArrayList-java 1397 28435
ArrayList-java 1885 55827
ArrayList-java 1955 65188
ArrayList-java 1955 92971
ArrayList-java 1885 74008
ArrayList-java 1955 88465
ArrayList-java 1886 54022
ArrayList-java 1885 45255
ArrayList-java 1397 27565
ArrayList-java 1886 60816
ArrayList-java 1956 93576
ArrayList-java 1397 11371
ArrayList-java 1397 13752
ArrayList-java 1466 35536
ArrayList-java 1397 30599
ArrayList-java 1955 79400
ArrayList-java 1955 77201
ArrayList-java 1886 90727
ArrayList-java 1886 83174
ArrayList-java 1886 57010
ArrayList-java 1886 66911
ArrayList-java 1397 17050
ArrayList-java 1397 19909
ArrayList-java 1885 46696
ArrayList-java 1955 71990
ArrayList-java 1886 54824
ArrayList-java 1886 73902
ArrayList-java 1886 89143
ArrayList-java 1885 74814
ArrayList-java 1397 25506
ArrayList-java 1466 38859
ArrayList-java 1956 97903
ArrayList-java 1886 69259
ArrayList-java 1886 82115
ArrayList-java 1466 35230
ArrayList-java 1467 34531
ArrayList-java 1886 57939
ArrayList-java 1396 11293
ArrayList-java 1886 59174
ArrayList-java 1467 44809
ArrayList-java 1397 19596
ArrayList-java 1396 12641
ArrayList-java 1466 34252
ArrayList-java 1397 16854
ArrayList-java 1397 24994
ArrayList-java 1885 57637
ArrayList-java 1885 49964
ArrayList-java 1397 18336
ArrayList-java 1886 67487
ArrayList-java 1467 38554
ArrayList-java 1886 82210
ArrayList-java 1956 79605
ArrayList-java 1955 75070
ArrayList-java 1886 98639
ArrayList-java 1886 96343
ArrayList-java 1956 94665
ArrayList-java 1886 72862
ArrayList-java 1467 45498
ArrayList-java 1955 54775
ArrayList-java 1397 34622
ArrayList-java 1466 30512
ArrayList-java 1886 70163
ArrayList-java 1466 24257
ArrayList-java 1885 53931
ArrayList-java 1886 58441
ArrayList-java 1886 85240
ArrayList-java 1886 61667
ArrayList-java 1886 66069
ArrayList-java 1885 44197
ArrayList-java 1886 71891
ArrayList-java 1886 87111
ArrayList-java 1397 25294
ArrayList-java 1397 24463
ArrayList-java 5308 783646
ArrayList-java 6635 499783
ArrayList-java 3842 179376
ArrayList-java 6565 672449
ArrayList-java 3842 210976
ArrayList-java 7054 684981
ArrayList-java 5797 431687
ArrayList-java 4330 310188
ArrayList-java 4330 515448
ArrayList-java 2863 584910
ArrayList-java 2794 648265
ArrayList-java 2375 239083
ArrayList-java 2445 584539
ArrayList-java 2794 935826
ArrayList-java 2445 578953
ArrayList-java 2374 119453
ArrayList-java 2933 958291
ArrayList-java 2444 411874
ArrayList-java 2794 644360
ArrayList-java 2444 494415
ArrayList-java 2794 926496
ArrayList-java 2863 938708
ArrayList-java 2375 440964
ArrayList-java 2864 810327
ArrayList-java 2863 836902
ArrayList-java 2794 623440
ArrayList-java 2375 875876
ArrayList-java 2445 435465
ArrayList-java 2863 817049
ArrayList-java 2864 736852
ArrayList-java 2444 337421
ArrayList-java 2444 153831
ArrayList-java 2445 256896
ArrayList-java 2444 472112
ArrayList-java 2375 440483
ArrayList-java 2444 761861
ArrayList-java 2794 949696
ArrayList-java 2445 729680
ArrayList-java 2375 278436
ArrayList-java 2863 898903
ArrayList-java 2445 517379
ArrayList-java 2444 321855
ArrayList-java 2445 367958
ArrayList-java 2864 952042
ArrayList-java 2445 424845
ArrayList-java 2863 952604
ArrayList-java 2444 380471
ArrayList-java 2375 541609
ArrayList-java 2445 451639
ArrayList-java 2445 461987
ArrayList-java 2444 746430
ArrayList-java 2375 257414
ArrayList-java 2863 970064
ArrayList-java 2445 239495
ArrayList-java 2864 867082
ArrayList-java 2375 268995
ArrayList-java 2864 322711
ArrayList-java 2445 713398
ArrayList-java 2793 592947
ArrayList-java 2794 276148
ArrayList-java 2863 861650
ArrayList-java 2863 877626
ArrayList-java 2794 428987
ArrayList-java 2933 779273
ArrayList-java 2444 197489
ArrayList-java 2445 353791
ArrayList-java 2794 617377
ArrayList-java 2445 598693
ArrayList-java 2794 499084
ArrayList-java 2375 151561
ArrayList-java 2794 471387
ArrayList-java 2793 792693
ArrayList-java 2375 772589
ArrayList-java 2863 566000
ArrayList-java 2374 127033
ArrayList-java 2864 848497
ArrayList-java 2794 869822
ArrayList-java 2794 667776
ArrayList-java 2864 641404
ArrayList-java 2444 621191
ArrayList-java 2375 651434
ArrayList-java 2375 246927
ArrayList-java 2863 517566
ArrayList-java 2445 354410
ArrayList-java 2375 440089
ArrayList-java 2864 891510
ArrayList-java 2375 162527
ArrayList-java 2863 554055
ArrayList-java 2444 340141
ArrayList-java 2864 920897
ArrayList-java 2793 754181
ArrayList-java 2863 792454
ArrayList-java 2794 634559
ArrayList-java 2445 410337
ArrayList-java 2445 292478
ArrayList-java 2863 546925
ArrayList-java 2375 161669
ArrayList-java 2375 479214
ArrayList-java 2863 876301
ArrayList-java 2864 829655
