estrutura-linguagem tempo tamanho_da_entrada
queue-python 232 709
queue-python 232 562
queue-python 232 609
queue-python 232 600
queue-python 232 941
queue-python 88 211
queue-python 88 254
queue-python 232 410
queue-python 232 457
queue-python 232 827
queue-python 232 592
queue-python 88 230
queue-python 232 424
queue-python 232 680
queue-python 232 496
queue-python 232 877
queue-python 232 817
queue-python 88 132
queue-python 232 3676
queue-python 232 6840
queue-python 232 1316
queue-python 232 3251
queue-python 232 8564
queue-python 232 5328
queue-python 232 4495
queue-python 232 8971
queue-python 232 7727
queue-python 232 9213
queue-python 232 5592
queue-python 232 3544
queue-python 232 5639
queue-python 232 2974
queue-python 232 9199
queue-python 232 4985
queue-python 232 4570
queue-python 232 3842
queue-python 232 5298
queue-python 232 9580
queue-python 232 2973
queue-python 232 7367
queue-python 232 5744
queue-python 232 3133
queue-python 232 1794
queue-python 232 7479
queue-python 232 7573
queue-python 232 3065
queue-python 232 7199
queue-python 232 8381
queue-python 232 1232
queue-python 232 4723
queue-python 232 7408
queue-python 232 9543
queue-python 232 1635
queue-python 232 4464
queue-python 232 4964
queue-python 232 2160
queue-python 232 5851
queue-python 232 9042
queue-python 232 8857
queue-python 232 9324
queue-python 232 8449
queue-python 232 4652
queue-python 232 7844
queue-python 232 1340
queue-python 232 7652
queue-python 232 3262
queue-python 232 5540
queue-python 232 3098
queue-python 232 2137
queue-python 232 7721
queue-python 232 9975
queue-python 232 8665
queue-python 232 9919
queue-python 232 5811
queue-python 232 5664
queue-python 232 9716
queue-python 232 4967
queue-python 232 9912
queue-python 232 1788
queue-python 232 2647
queue-python 232 2415
queue-python 232 2844
queue-python 232 3784
queue-python 232 7102
queue-python 232 2723
queue-python 232 9005
queue-python 232 5111
queue-python 232 7820
queue-python 232 5485
queue-python 232 3712
queue-python 232 3693
queue-python 232 9910
queue-python 232 1327
queue-python 232 6908
queue-python 232 6989
queue-python 232 7083
queue-python 232 3015
queue-python 232 1137
queue-python 232 8016
queue-python 232 4869
queue-python 232 3974
queue-python 232 8837
queue-python 232 9557
queue-python 232 5070
queue-python 232 5799
queue-python 232 6654
queue-python 232 2820
queue-python 232 5643
queue-python 232 7072
queue-python 232 6261
queue-python 232 5799
queue-python 232 3659
queue-python 232 4673
queue-python 232 8755
queue-python 232 2593
queue-python 232 5257
queue-python 232 6207
queue-python 232 3907
queue-cpp 0 204
queue-cpp 0 327
queue-cpp 0 594
queue-cpp 0 607
queue-cpp 0 760
queue-cpp 0 646
queue-cpp 0 204
queue-cpp 0 146
queue-cpp 0 318
queue-cpp 0 507
queue-cpp 0 243
queue-cpp 0 627
queue-cpp 0 511
queue-cpp 0 610
queue-cpp 0 387
queue-cpp 0 604
queue-cpp 0 646
queue-cpp 0 331
queue-cpp 0 413
queue-cpp 0 750
queue-cpp 0 477
queue-cpp 0 917
queue-cpp 0 483
queue-cpp 0 613
queue-cpp 0 788
queue-cpp 0 492
queue-cpp 0 646
queue-cpp 0 663
queue-cpp 0 972
queue-cpp 0 854
queue-cpp 0 932
queue-cpp 0 478
queue-cpp 0 621
queue-cpp 0 176
queue-cpp 0 562
queue-cpp 0 291
queue-cpp 0 128
queue-cpp 0 698
queue-cpp 0 392
queue-cpp 0 277
queue-cpp 0 491
queue-cpp 0 164
queue-cpp 0 961
queue-cpp 0 559
queue-cpp 0 480
queue-cpp 0 300
queue-cpp 0 650
queue-cpp 0 110
queue-cpp 0 431
queue-cpp 0 685
queue-cpp 0 753
queue-cpp 0 483
queue-cpp 0 489
queue-cpp 0 502
queue-cpp 0 163
queue-cpp 0 583
queue-cpp 0 217
queue-cpp 0 433
queue-cpp 0 874
queue-cpp 0 718
queue-cpp 0 522
queue-cpp 0 880
queue-cpp 0 126
queue-cpp 0 1000
queue-cpp 0 526
queue-cpp 0 770
queue-cpp 0 896
queue-cpp 0 477
queue-cpp 0 751
queue-cpp 0 372
queue-cpp 0 532
queue-cpp 0 147
queue-cpp 0 335
queue-cpp 0 661
queue-cpp 0 571
queue-cpp 0 449
queue-cpp 0 898
queue-cpp 0 366
queue-cpp 0 429
queue-cpp 0 466
queue-cpp 0 355
queue-cpp 0 526
queue-cpp 0 709
queue-cpp 0 562
queue-cpp 0 609
queue-cpp 0 600
queue-cpp 0 941
queue-cpp 0 211
queue-cpp 0 254
queue-cpp 0 410
queue-cpp 0 457
queue-cpp 0 827
queue-cpp 0 592
queue-cpp 0 230
queue-cpp 0 424
queue-cpp 0 680
queue-cpp 0 496
queue-cpp 0 877
queue-cpp 0 817
queue-cpp 0 132
queue-cpp 0 3676
queue-cpp 0 6840
queue-cpp 0 1316
queue-cpp 0 3251
queue-cpp 0 8564
queue-cpp 0 5328
queue-cpp 0 4495
queue-cpp 0 8971
queue-cpp 0 7727
queue-cpp 0 9213
queue-cpp 0 5592
queue-cpp 0 3544
queue-cpp 0 5639
queue-cpp 0 2974
queue-cpp 0 9199
queue-cpp 0 4985
queue-cpp 0 4570
queue-cpp 0 3842
queue-cpp 0 5298
queue-cpp 0 9580
queue-cpp 0 2973
queue-cpp 0 7367
queue-cpp 0 5744
queue-cpp 0 3133
queue-cpp 0 1794
queue-cpp 0 7479
queue-cpp 0 7573
queue-cpp 0 3065
queue-cpp 0 7199
queue-cpp 0 8381
queue-cpp 0 1232
queue-cpp 0 4723
queue-cpp 0 7408
queue-cpp 0 9543
queue-cpp 0 1635
queue-cpp 0 4464
queue-cpp 0 4964
queue-cpp 0 2160
queue-cpp 0 5851
queue-cpp 0 9042
queue-cpp 0 8857
queue-cpp 0 9324
queue-cpp 0 8449
queue-cpp 0 4652
queue-cpp 0 7844
queue-cpp 0 1340
queue-cpp 0 7652
queue-cpp 0 3262
queue-cpp 0 5540
queue-cpp 0 3098
queue-cpp 0 2137
queue-cpp 0 7721
queue-cpp 0 9975
queue-cpp 0 8665
queue-cpp 0 9919
queue-cpp 0 5811
queue-cpp 0 5664
queue-cpp 0 9716
queue-cpp 0 4967
queue-cpp 0 9912
queue-cpp 0 1788
queue-cpp 0 2647
queue-cpp 0 2415
queue-cpp 0 2844
queue-cpp 0 3784
queue-cpp 0 7102
queue-cpp 0 2723
queue-cpp 0 9005
queue-cpp 0 5111
queue-cpp 0 7820
queue-cpp 0 5485
queue-cpp 0 3712
queue-cpp 0 3693
queue-cpp 0 9910
queue-cpp 0 1327
queue-cpp 0 6908
queue-cpp 0 6989
queue-cpp 0 7083
queue-cpp 0 3015
queue-cpp 0 1137
queue-cpp 0 8016
queue-cpp 0 4869
queue-cpp 0 3974
queue-cpp 0 8837
queue-cpp 0 9557
queue-cpp 0 5070
queue-cpp 0 5799
queue-cpp 0 6654
queue-cpp 0 2820
queue-cpp 0 5643
queue-cpp 0 7072
queue-cpp 0 6261
queue-cpp 0 5799
queue-cpp 0 3659
queue-cpp 0 4673
queue-cpp 0 8755
queue-cpp 0 2593
queue-cpp 0 5257
queue-cpp 0 6207
queue-cpp 0 3907
queue-cpp 0 41462
queue-cpp 0 56705
queue-cpp 0 81108
queue-cpp 0 20187
queue-cpp 0 18687
queue-cpp 0 20650
queue-cpp 0 80383
queue-cpp 0 62234
queue-cpp 0 32876
queue-cpp 0 56787
queue-cpp 0 40976
queue-cpp 0 85478
queue-cpp 0 37931
queue-cpp 0 32400
queue-cpp 0 65933
queue-cpp 0 18522
queue-cpp 0 90010
queue-cpp 0 47015
queue-cpp 0 58680
queue-cpp 0 13989
queue-cpp 0 11157
queue-cpp 0 56620
queue-cpp 0 40158
queue-cpp 0 26496
queue-cpp 0 96592
queue-cpp 0 33858
queue-cpp 0 78364
queue-cpp 0 26021
queue-cpp 0 77341
queue-cpp 0 95820
queue-cpp 0 85277
queue-cpp 0 55110
queue-cpp 0 22807
queue-cpp 0 86491
queue-cpp 0 34141
queue-cpp 0 97187
queue-cpp 0 88115
queue-cpp 0 99529
queue-cpp 0 13045
queue-cpp 0 66226
queue-cpp 0 49252
queue-cpp 0 25460
queue-cpp 0 79388
queue-cpp 0 72543
queue-cpp 0 18370
queue-cpp 0 41999
queue-cpp 0 27524
queue-cpp 0 20423
queue-cpp 0 80161
queue-cpp 0 88862
queue-cpp 0 20724
queue-cpp 0 61461
queue-cpp 0 57345
queue-cpp 0 17070
queue-cpp 0 82873
queue-cpp 0 21512
queue-cpp 0 33796
queue-cpp 0 65665
queue-cpp 0 71999
queue-cpp 0 73421
queue-cpp 0 22356
queue-cpp 0 78620
queue-cpp 0 85036
queue-cpp 0 63649
queue-cpp 0 93550
queue-cpp 0 38296
queue-cpp 0 40905
queue-cpp 0 50382
queue-cpp 0 67578
queue-cpp 0 35723
queue-cpp 0 30992
queue-cpp 0 32167
queue-cpp 0 41838
queue-cpp 0 18586
queue-cpp 0 30834
queue-cpp 0 30950
queue-cpp 0 82456
queue-cpp 0 78586
queue-cpp 0 53509
queue-cpp 0 17944
queue-cpp 0 76738
queue-cpp 0 27719
queue-cpp 0 83383
queue-cpp 0 32260
queue-cpp 0 14556
queue-cpp 0 83292
queue-cpp 0 86668
queue-cpp 0 32852
queue-cpp 0 35915
queue-cpp 0 40767
queue-cpp 0 59657
queue-cpp 0 93648
queue-cpp 0 95209
queue-cpp 0 88953
queue-cpp 0 20616
queue-cpp 0 77873
queue-cpp 0 31843
queue-cpp 0 52556
queue-cpp 0 49932
queue-cpp 0 50249
queue-java 0 204
queue-java 0 327
queue-java 0 594
queue-java 0 607
queue-java 0 760
queue-java 0 646
queue-java 0 204
queue-java 0 146
queue-java 0 318
queue-java 0 507
queue-java 0 243
queue-java 0 627
queue-java 0 511
queue-java 0 610
queue-java 0 387
queue-java 0 604
queue-java 0 646
queue-java 0 331
queue-java 0 413
queue-java 0 750
queue-java 0 477
queue-java 0 917
queue-java 0 483
queue-java 0 613
queue-java 0 788
queue-java 0 492
queue-java 0 646
queue-java 0 663
queue-java 0 972
queue-java 0 854
queue-java 0 932
queue-java 0 478
queue-java 0 621
queue-java 0 176
queue-java 0 562
queue-java 0 291
queue-java 0 128
queue-java 0 698
queue-java 0 392
queue-java 0 277
queue-java 0 491
queue-java 0 164
queue-java 0 961
queue-java 0 559
queue-java 0 480
queue-java 0 300
queue-java 0 650
queue-java 0 110
queue-java 0 431
queue-java 0 685
queue-java 0 753
queue-java 0 483
queue-java 0 489
queue-java 0 502
queue-java 0 163
queue-java 0 583
queue-java 0 217
queue-java 0 433
queue-java 0 874
queue-java 0 718
queue-java 0 522
queue-java 0 880
queue-java 0 126
queue-java 0 1000
queue-java 0 526
queue-java 0 770
queue-python 232 3676
queue-python 88 204
queue-python 232 327
queue-python 232 594
queue-java 0 41462
queue-java 0 56705
queue-java 0 81108
queue-java 0 20187
queue-java 0 18687
queue-java 0 20650
queue-java 0 80383
queue-java 0 62234
queue-java 0 32876
queue-java 0 56787
queue-java 0 40976
queue-java 0 85478
queue-java 0 37931
queue-java 0 32400
queue-java 0 41462
queue-java 0 56705
queue-java 0 81108
queue-java 0 20187
queue-java 0 18687
queue-java 0 20650
queue-java 0 80383
queue-java 0 62234
queue-java 0 32876
queue-java 0 56787
queue-java 0 40976
queue-java 0 85478
queue-java 0 37931
queue-java 0 32400
queue-java 0 65933
queue-java 0 18522
queue-java 0 90010
queue-java 0 47015
queue-java 0 58680
queue-java 0 13989
queue-java 0 11157
queue-java 0 56620
queue-java 0 40158
queue-java 0 26496
queue-java 0 96592
queue-java 0 33858
queue-java 0 78364
queue-java 0 41462
queue-java 0 204
queue-java 0 327
queue-java 0 594
queue-java 0 607
queue-java 0 760
queue-java 0 646
queue-java 0 204
queue-java 0 146
queue-java 0 318
queue-java 0 507
queue-java 0 243
queue-java 24854 204
queue-java 33222 327
queue-java 58185 594
queue-java 19980 607
queue-java 25018 760
queue-java 21787 646
queue-java 6942 204
queue-java 5025 146
queue-java 11083 318
queue-java 16512 507
queue-java 8070 243
queue-java 20262 627
queue-java 16919 511
queue-java 19848 610
queue-java 12665 387
queue-java 19465 604
queue-java 21350 646
queue-java 10826 331
queue-java 14365 413
queue-java 25141 750
queue-java 15491 477
queue-java 30385 917
queue-java 15654 483
queue-java 20985 613
queue-java 26376 788
queue-java 15871 492
queue-java 21858 646
queue-java 21361 663
queue-java 31263 972
queue-java 28311 854
queue-java 19241 932
queue-java 9909 478
queue-java 12853 621
queue-java 3892 176
queue-java 11621 562
queue-java 6897 291
queue-java 3025 128
queue-java 14223 698
queue-java 8216 392
queue-java 6382 277
queue-java 10130 491
queue-java 3669 164
queue-java 20200 961
queue-java 11481 559
queue-java 9935 480
queue-java 6870 300
queue-java 13369 650
queue-java 2540 110
queue-java 9072 431
queue-java 13968 685
queue-java 16229 753
queue-java 10092 483
queue-java 10110 489
queue-java 11170 502
queue-java 3643 163
queue-java 11896 583
queue-java 4943 217
queue-java 9050 433
queue-java 17595 874
queue-java 14611 718
queue-java 10762 522
queue-java 18374 880
queue-java 2892 126
queue-java 20830 1000
queue-java 10739 526
queue-java 15800 770
queue-java 18041 896
queue-java 10300 477
queue-java 15212 751
queue-java 8117 372
queue-java 10892 532
queue-java 3324 147
queue-java 7161 335
queue-java 13719 661
queue-java 11682 571
queue-java 9588 449
queue-java 17931 898
queue-java 7941 366
queue-java 9171 429
queue-java 9572 466
queue-java 7435 355
queue-java 11111 526
queue-java 14276 709
queue-java 11707 562
queue-java 12374 609
queue-java 12188 600
queue-java 19764 941
queue-java 4578 211
queue-java 5173 254
queue-java 8557 410
queue-java 9398 457
queue-java 16567 827
queue-java 12650 592
queue-java 4969 230
queue-java 9381 424
queue-java 13655 680
queue-java 10557 496
queue-java 17586 877
queue-java 17004 817
queue-java 3030 132
queue-java 413790 3676
queue-java 308501 6840
queue-java 60148 1316
queue-java 148297 3251
queue-java 175319 8564
queue-java 107382 5328
queue-java 90449 4495
queue-java 180245 8971
queue-java 155742 7727
queue-java 187379 9213
queue-java 113141 5592
queue-java 71645 3544
queue-java 115354 5639
queue-java 60807 2974
queue-java 191161 9199
queue-java 101606 4985
queue-java 93082 4570
queue-java 79206 3842
queue-java 117043 5298
queue-java 212528 9580
queue-java 65407 2973
queue-java 164580 7367
queue-java 128347 5744
queue-java 69083 3133
queue-java 39589 1794
queue-java 164755 7479
queue-java 166502 7573
queue-java 67576 3065
queue-java 158352 7199
queue-java 184580 8381
queue-java 28891 1232
queue-java 104673 4723
queue-java 162786 7408
queue-java 209738 9543
queue-java 37071 1635
queue-java 98436 4464
queue-java 109267 4964
queue-java 47976 2160
queue-java 129321 5851
queue-java 198606 9042
queue-java 194686 8857
queue-java 204912 9324
queue-java 186504 8449
queue-java 102298 4652
queue-java 172862 7844
queue-java 31002 1340
queue-java 170147 7652
queue-java 71927 3262
queue-java 121877 5540
queue-java 68404 3098
queue-java 47783 2137
queue-java 169686 7721
queue-java 220373 9975
queue-java 192176 8665
queue-java 217900 9919
queue-java 127747 5811
queue-java 124575 5664
queue-java 213396 9716
queue-java 109626 4967
queue-java 217913 9912
queue-java 40564 1788
queue-java 58460 2647
queue-java 53966 2415
queue-java 62628 2844
queue-java 83322 3784
queue-java 156345 7102
queue-java 60023 2723
queue-java 198278 9005
queue-java 112402 5111
queue-java 171960 7820
queue-java 120636 5485
queue-java 81761 3712
queue-java 81606 3693
queue-java 217877 9910
queue-java 30548 1327
queue-java 151887 6908
queue-java 154110 6989
queue-java 155872 7083
queue-java 66468 3015
queue-java 25170 1137
queue-java 176237 8016
queue-java 111434 4869
queue-java 87454 3974
queue-java 194253 8837
queue-java 211326 9557
queue-java 111405 5070
queue-java 127552 5799
queue-java 146323 6654
queue-java 62457 2820
queue-java 124116 5643
queue-java 155342 7072
queue-java 137729 6261
queue-java 127560 5799
queue-java 80528 3659
queue-java 103023 4673
queue-java 194925 8755
queue-java 57353 2593
queue-java 115625 5257
queue-java 136522 6207
queue-java 86046 3907
queue-python 232 370
queue-python 232 562
queue-python 232 919
queue-python 232 898
queue-python 232 285
queue-python 232 530
queue-python 232 708
queue-python 232 848
queue-python 232 801
queue-python 232 565
queue-python 232 683
queue-python 232 648
queue-python 88 116
queue-python 232 848
queue-python 88 52
queue-python 232 359
queue-python 232 730
queue-python 232 867
queue-python 232 333
queue-python 88 14
queue-python 88 65
queue-python 232 975
queue-python 232 421
queue-python 232 525
queue-python 232 573
queue-python 232 767
queue-python 232 551
queue-python 232 968
queue-python 232 523
queue-python 232 268
queue-python 232 509
queue-python 232 524
queue-python 232 697
queue-python 88 181
queue-python 232 933
queue-python 232 545
queue-python 232 991
queue-python 88 127
queue-python 232 305
queue-python 232 610
queue-python 88 106
queue-python 232 394
queue-python 232 711
queue-python 88 72
queue-python 88 44
queue-python 232 672
queue-python 232 874
queue-python 232 395
queue-python 232 964
queue-python 232 279
queue-python 232 640
queue-python 232 775
queue-python 232 558
queue-python 88 108
queue-python 88 31
queue-python 88 75
queue-python 88 149
queue-python 232 324
queue-python 232 473
queue-python 232 281
queue-python 232 491
queue-python 232 950
queue-python 232 858
queue-python 232 920
queue-python 232 442
queue-python 232 811
queue-python 232 859
queue-python 232 440
queue-python 88 235
queue-python 88 87
queue-python 232 759
queue-python 88 66
queue-python 232 477
queue-python 88 168
queue-python 88 254
queue-python 232 629
queue-python 232 460
queue-python 88 45
queue-python 88 122
queue-python 232 464
queue-python 88 122
queue-python 88 79
queue-python 232 639
queue-python 88 112
queue-python 232 434
queue-python 88 174
queue-python 88 83
queue-python 232 703
queue-python 232 273
queue-python 232 682
queue-python 88 42
queue-python 232 740
queue-python 232 306
queue-python 232 662
queue-python 88 174
queue-python 88 82
queue-python 232 982
queue-python 232 908
queue-python 232 677
queue-python 88 3
queue-python 232 7323
queue-python 232 9035
queue-python 232 1778
queue-python 232 6777
queue-python 232 8385
queue-python 232 4767
queue-python 232 7006
queue-python 232 1792
queue-python 232 7045
queue-python 232 3493
queue-python 232 2954
queue-python 232 8323
queue-python 232 6848
queue-python 232 5957
queue-python 232 2661
queue-python 232 4392
queue-python 232 4052
queue-python 232 4498
queue-python 232 6059
queue-python 232 6477
queue-python 232 2139
queue-python 232 9421
queue-python 232 7130
queue-python 232 5025
queue-python 232 2574
queue-python 232 4272
queue-python 232 9911
queue-python 232 3659
queue-python 232 1393
queue-python 232 9478
queue-python 232 9223
queue-python 232 7282
queue-python 232 3456
queue-python 232 9853
queue-python 232 8691
queue-python 232 5365
queue-python 232 9326
queue-python 232 6890
queue-python 232 1984
queue-python 232 9501
queue-python 232 4129
queue-python 232 3918
queue-python 232 4898
queue-python 232 1013
queue-python 232 8913
queue-python 232 6002
queue-python 232 4378
queue-python 232 1193
queue-python 232 3517
queue-python 232 5046
queue-python 232 1009
queue-python 232 3013
queue-python 232 6147
queue-python 232 1871
queue-python 232 8339
queue-python 232 6695
queue-python 232 1253
queue-python 232 8996
queue-python 232 2201
queue-python 232 7358
queue-python 232 4694
queue-python 232 2581
queue-python 232 9742
queue-python 232 2400
queue-python 232 8738
queue-python 232 7870
queue-python 232 7997
queue-python 232 4407
queue-python 232 3345
queue-python 232 8142
queue-python 232 7832
queue-python 232 2600
queue-python 232 3567
queue-python 232 6001
queue-python 232 4300
queue-python 232 8917
queue-python 232 5273
queue-python 232 3470
queue-python 232 8244
queue-python 232 5962
queue-python 232 9719
queue-python 232 3562
queue-python 232 1524
queue-python 232 9417
queue-python 232 5286
queue-python 232 2343
queue-python 232 4679
queue-python 232 9728
queue-python 232 8943
queue-python 232 7886
queue-python 232 5508
queue-python 232 7918
queue-python 232 1217
queue-python 232 5333
queue-python 232 1634
queue-python 232 3488
queue-python 232 7103
queue-python 232 7069
queue-python 232 8910
queue-python 232 6327
queue-python 232 93163
queue-python 232 36637
queue-python 232 39277
queue-python 232 93595
queue-python 232 83339
queue-python 232 39688
queue-python 232 14681
queue-python 232 56776
queue-python 232 25195
queue-python 232 17790
queue-python 232 29362
queue-python 232 12592
queue-python 232 98949
queue-python 232 68537
queue-python 232 59371
queue-python 232 31647
queue-cpp 0 370
queue-cpp 0 562
queue-cpp 0 919
queue-cpp 0 898
queue-cpp 0 285
queue-cpp 0 530
queue-cpp 0 708
queue-cpp 0 848
queue-cpp 0 801
queue-cpp 0 565
queue-cpp 0 683
queue-cpp 0 648
queue-cpp 0 116
queue-cpp 0 848
queue-cpp 0 52
queue-cpp 0 359
queue-cpp 0 730
queue-cpp 0 867
queue-cpp 0 333
queue-cpp 0 14
queue-cpp 0 65
queue-cpp 0 975
queue-cpp 0 421
queue-cpp 0 525
queue-cpp 0 573
queue-cpp 0 767
queue-cpp 0 551
queue-cpp 0 968
queue-cpp 0 523
queue-cpp 0 268
queue-cpp 0 509
queue-cpp 0 524
queue-cpp 0 697
queue-cpp 0 181
queue-cpp 0 933
queue-cpp 0 545
queue-cpp 0 991
queue-cpp 0 127
queue-cpp 0 305
queue-cpp 0 610
queue-cpp 0 106
queue-cpp 0 394
queue-cpp 0 711
queue-cpp 0 72
queue-cpp 0 44
queue-cpp 0 672
queue-cpp 0 874
queue-cpp 0 395
